userID	endDate	COALESCE(feature82,0)	COALESCE(feature98,0)
99200	2012-12-19	4	1
99300	2012-12-10	19	1
99300	2012-12-14	4	1
99300	2012-12-15	3	1
99400	2012-12-19	12	1
99700	2012-12-06	4	1
99800	2012-12-04	13	1
99800	2012-12-05	49	1
99800	2012-12-06	29	1
99800	2012-12-11	6	1
100000	2012-12-05	5	1
100000	2012-12-17	1	1
100000	2012-12-20	16	1
100300	2012-12-04	4	1
100300	2012-12-06	2	1
100300	2012-12-07	2	1
100300	2012-12-14	21	1
100300	2012-12-24	69	1
100500	2012-12-03	33	1
100500	2012-12-05	20	1
100500	2012-12-13	3	1
100500	2012-12-19	3	1
100600	2012-12-10	11	1
100600	2012-12-19	2	1
100600	2012-12-21	34	1
100900	2012-12-04	7	1
100900	2012-12-07	20	1
100900	2012-12-11	1	1
100900	2012-12-12	4	1
100900	2012-12-13	3	1
100900	2012-12-14	1	1
100900	2012-12-16	9	1
100900	2012-12-17	10	1
100900	2012-12-18	99	1
101200	2012-12-05	28	1
101200	2012-12-06	343	1
101200	2012-12-07	63	1
101200	2012-12-10	21	1
101200	2012-12-12	11	1
101200	2012-12-13	518	1
101200	2012-12-18	1	1
101200	2012-12-19	4	1
101300	2012-12-10	2	1
101300	2012-12-11	15	1
101300	2012-12-13	11	1
101300	2012-12-14	1	1
101300	2012-12-16	16	1
101300	2012-12-17	25	1
101300	2012-12-18	22	1
101300	2012-12-19	13	1
101300	2012-12-20	66	1
101500	2012-12-05	1	1
101500	2012-12-06	10	1
101500	2012-12-07	41	1
101500	2012-12-10	9	1
101500	2012-12-11	23	1
101500	2012-12-12	25	1
101500	2012-12-19	14	1
101500	2012-12-20	19	2
101600	2012-12-05	45	1
101600	2012-12-06	9	1
101600	2012-12-10	4	1
101600	2012-12-17	1	1
101600	2012-12-27	11	1
101600	2012-12-28	26	1
101700	2012-12-03	3	1
101700	2012-12-04	48	1
101700	2012-12-05	14	1
101700	2012-12-06	7	1
101700	2012-12-10	54	1
101700	2012-12-11	61	1
101700	2012-12-12	24	1
101700	2012-12-13	22	1
101700	2012-12-17	1	1
101700	2012-12-18	32	1
101700	2012-12-19	80	1
101800	2012-12-03	17	1
101800	2012-12-04	7	1
101800	2012-12-10	10	1
101800	2012-12-11	95	1
101800	2012-12-12	24	1
101900	2012-12-04	42	1
101900	2012-12-05	93	1
101900	2012-12-07	2	1
101900	2012-12-11	25	1
101900	2012-12-12	201	1
101900	2012-12-13	29	1
101900	2012-12-17	14	1
101900	2012-12-18	100	1
101900	2012-12-19	6	1
101900	2012-12-21	7	1
102100	2012-12-14	2	1
102100	2012-12-17	2	1
102100	2012-12-18	13	1
102300	2012-12-04	2	1
102300	2012-12-10	2	1
102300	2012-12-11	1	1
102400	2012-12-04	42	1
102400	2012-12-05	46	1
102400	2012-12-06	1	1
102400	2012-12-07	14	1
102400	2012-12-10	58	1
102400	2012-12-11	27	1
102400	2012-12-13	25	1
102400	2012-12-17	20	1
102400	2012-12-18	7	1
102400	2012-12-19	7	1
102400	2012-12-20	37	1
102400	2012-12-21	2	1
102400	2012-12-28	4	1
102500	2012-12-10	3	1
102500	2012-12-11	8	1
102500	2012-12-12	19	1
102800	2012-12-13	16	1
102800	2012-12-19	5	1
102900	2012-12-06	7	1
102900	2012-12-11	7	1
102900	2012-12-12	33	1
102900	2012-12-17	3	1
102900	2012-12-20	1	1
103000	2012-12-01	1	1
103000	2012-12-03	43	1
103000	2012-12-04	8	1
103000	2012-12-05	70	1
103000	2012-12-06	51	1
103000	2012-12-07	22	1
103000	2012-12-10	82	1
103000	2012-12-11	72	1
103000	2012-12-12	32	1
103000	2012-12-13	68	1
103000	2012-12-14	17	1
103000	2012-12-18	2	1
103000	2012-12-19	12	1
103000	2012-12-20	199	1
103000	2012-12-26	90	1
103000	2012-12-28	1	1
103100	2012-12-05	10	1
103100	2012-12-06	9	1
103100	2012-12-07	12	1
103100	2012-12-10	6	1
103100	2012-12-12	6	1
103100	2012-12-13	1	1
103100	2012-12-17	15	1
103100	2012-12-20	1	1
103200	2012-12-04	4	1
103200	2012-12-11	4	1
103200	2012-12-12	24	1
103200	2012-12-13	2	1
103200	2012-12-14	168	1
103200	2012-12-17	50	1
103200	2012-12-20	9	1
103200	2012-12-21	4	1
103200	2012-12-26	10	1
103400	2012-12-03	13	1
103400	2012-12-13	7	1
103400	2012-12-14	2	1
103500	2012-12-12	14	1
103500	2012-12-13	6	1
103500	2012-12-14	16	1
103700	2012-12-04	13	2
103700	2012-12-05	21	1
103700	2012-12-06	5	1
103700	2012-12-07	7	1
103700	2012-12-11	4	1
103700	2012-12-13	3	1
103700	2012-12-14	7	1
103700	2012-12-15	8	1
103700	2012-12-19	6	1
103700	2012-12-20	7	1
104100	2012-12-05	7	1
104200	2012-12-10	57	1
104200	2012-12-11	3	1
104200	2012-12-13	12	1
104200	2012-12-17	40	1
104200	2012-12-19	2	1
104400	2012-12-04	5	1
104500	2012-12-02	1	1
104500	2012-12-03	2	1
104500	2012-12-04	2	1
104500	2012-12-05	2	1
104500	2012-12-06	25	1
104500	2012-12-07	6	1
104500	2012-12-08	14	1
104500	2012-12-12	11	1
104500	2012-12-13	5	1
104500	2012-12-14	9	1
104500	2012-12-16	28	1
104500	2012-12-19	2	1
104500	2012-12-27	16	1
104700	2012-12-05	2	1
104700	2012-12-12	1	1
104800	2012-12-04	3	1
104900	2012-12-04	6	1
104900	2012-12-18	13	1
105000	2012-12-06	24	1
105000	2012-12-07	9	1
105000	2012-12-10	1	1
105000	2012-12-11	76	1
105600	2012-12-01	7	1
105600	2012-12-03	17	1
105600	2012-12-04	36	1
105600	2012-12-05	14	1
105600	2012-12-06	46	1
105600	2012-12-07	30	1
105600	2012-12-10	54	1
105600	2012-12-11	15	1
105600	2012-12-12	24	1
105600	2012-12-13	11	1
105600	2012-12-14	10	1
105600	2012-12-16	15	1
105600	2012-12-17	91	1
105600	2012-12-18	60	1
105600	2012-12-19	39	1
105600	2012-12-20	8	1
105600	2012-12-21	32	1
105600	2012-12-24	34	1
105600	2012-12-26	17	1
105600	2012-12-27	29	1
105600	2012-12-28	47	1
105700	2012-12-03	16	1
105700	2012-12-04	23	1
105700	2012-12-05	11	1
105700	2012-12-06	20	1
105700	2012-12-07	10	1
105700	2012-12-10	15	1
105700	2012-12-11	9	1
105700	2012-12-12	33	1
105700	2012-12-13	56	1
105700	2012-12-14	20	1
105700	2012-12-17	16	1
105700	2012-12-18	41	1
105700	2012-12-19	20	1
105700	2012-12-20	9	1
105700	2012-12-21	45	1
105700	2012-12-24	18	1
105700	2012-12-26	19	1
105800	2012-12-03	1	1
105800	2012-12-10	14	1
105800	2012-12-13	2	1
105800	2012-12-31	11	1
105900	2012-12-03	10	1
105900	2012-12-04	39	1
105900	2012-12-05	7	1
105900	2012-12-10	11	1
105900	2012-12-12	2	1
105900	2012-12-21	12	1
106300	2012-12-10	3	1
106300	2012-12-13	18	1
106700	2012-12-03	4	1
106700	2012-12-04	61	1
106700	2012-12-05	36	1
106700	2012-12-06	198	2
106700	2012-12-07	32	1
106700	2012-12-10	9	1
106700	2012-12-11	44	1
106700	2012-12-12	7	1
106700	2012-12-13	1	1
106700	2012-12-14	142	1
106700	2012-12-15	3	1
106700	2012-12-18	10	1
106700	2012-12-19	12	1
106700	2012-12-31	4	1
107200	2012-12-18	21	1
107200	2012-12-19	3	1
107400	2012-12-03	15	1
107400	2012-12-04	12	1
107400	2012-12-05	1	1
107400	2012-12-06	12	1
107400	2012-12-07	1	1
107400	2012-12-12	18	1
107400	2012-12-14	3	1
107400	2012-12-15	42	1
107400	2012-12-25	58	1
107400	2012-12-31	1	1
107600	2012-12-05	51	1
107600	2012-12-06	47	1
107600	2012-12-10	12	1
107600	2012-12-11	5	1
107600	2012-12-12	13	1
107600	2012-12-13	6	1
107700	2012-12-04	21	1
107700	2012-12-05	6	1
107700	2012-12-06	27	1
107700	2012-12-10	57	1
107700	2012-12-12	54	1
107700	2012-12-14	15	1
107700	2012-12-17	122	1
108100	2012-12-03	1	1
108100	2012-12-05	5	1
108100	2012-12-07	12	1
108100	2012-12-08	83	1
108100	2012-12-09	11	1
108100	2012-12-10	3	1
108100	2012-12-11	79	1
108100	2012-12-12	108	1
108100	2012-12-13	314	1
108100	2012-12-14	56	1
108100	2012-12-17	91	1
108100	2012-12-18	37	1
108100	2012-12-19	113	2
108100	2012-12-20	20	1
108100	2012-12-21	33	1
108200	2012-12-04	5	1
108200	2012-12-06	15	1
108200	2012-12-17	23	1
108500	2012-12-19	8	1
108700	2012-12-04	30	1
108700	2012-12-05	4	1
108700	2012-12-11	23	1
108700	2012-12-17	21	1
108700	2012-12-18	2	1
108700	2012-12-19	1	1
108900	2012-12-01	21	1
108900	2012-12-03	13	1
108900	2012-12-04	57	1
108900	2012-12-05	1	1
108900	2012-12-11	23	1
108900	2012-12-12	3	1
108900	2012-12-13	6	2
108900	2012-12-19	1	1
108900	2012-12-20	60	1
109100	2012-12-04	349	1
109100	2012-12-05	3	1
109100	2012-12-06	81	1
109100	2012-12-07	27	1
109100	2012-12-10	33	1
109100	2012-12-11	4	1
109100	2012-12-12	66	1
109100	2012-12-13	151	1
109100	2012-12-14	15	1
109100	2012-12-17	28	1
109100	2012-12-18	110	1
109100	2012-12-19	19	1
109100	2012-12-20	152	1
109300	2012-12-03	2	1
109400	2012-12-04	147	1
109400	2012-12-06	87	1
109500	2012-12-03	11	1
109500	2012-12-04	8	1
109500	2012-12-06	14	1
109500	2012-12-10	12	1
109500	2012-12-11	6	1
109500	2012-12-13	9	1
109500	2012-12-18	8	1
109500	2012-12-21	12	1
109600	2012-12-04	11	1
109600	2012-12-07	2	1
109600	2012-12-11	2	1
109600	2012-12-16	6	1
109800	2012-12-04	49	1
109800	2012-12-05	12	1
109800	2012-12-10	10	1
109800	2012-12-13	1	1
109800	2012-12-17	8	1
109800	2012-12-18	11	1
109800	2012-12-19	11	1
110000	2012-12-04	5	1
110000	2012-12-05	13	1
110000	2012-12-06	111	1
110000	2012-12-07	80	1
110000	2012-12-10	7	1
110000	2012-12-11	101	1
110000	2012-12-12	121	1
110000	2012-12-13	54	1
110000	2012-12-17	45	1
110000	2012-12-18	96	1
110100	2012-12-12	4	1
110100	2012-12-17	15	1
110100	2012-12-18	17	1
110200	2012-12-04	3	1
110300	2012-12-04	9	1
110300	2012-12-05	9	1
110300	2012-12-06	1	1
110300	2012-12-07	2	1
110300	2012-12-11	19	1
110300	2012-12-13	6	1
110300	2012-12-14	4	1
110300	2012-12-18	2	1
110300	2012-12-19	4	1
110300	2012-12-20	2	1
110300	2012-12-27	50	1
110700	2012-12-05	4	1
110700	2012-12-06	18	1
110700	2012-12-10	65	1
110700	2012-12-12	27	1
110700	2012-12-13	13	1
110800	2012-12-03	7	1
110800	2012-12-04	5	1
110800	2012-12-05	25	1
110800	2012-12-06	6	1
110800	2012-12-07	25	1
110800	2012-12-10	23	1
110800	2012-12-11	4	1
110800	2012-12-12	3	1
110800	2012-12-13	14	1
110800	2012-12-14	52	1
110800	2012-12-15	38	1
110800	2012-12-17	10	1
110800	2012-12-18	91	1
110800	2012-12-19	44	1
110800	2012-12-20	1	1
110800	2012-12-21	3	1
110800	2012-12-28	9	1
111000	2012-12-04	19	1
111000	2012-12-05	21	1
111000	2012-12-13	8	1
111000	2012-12-17	19	1
111000	2012-12-18	7	1
111100	2012-12-07	30	1
111100	2012-12-10	24	1
111100	2012-12-17	3	1
111300	2012-12-17	3	1
111300	2012-12-19	1	1
111400	2012-12-03	1	1
111400	2012-12-10	7	1
111500	2012-12-04	6	1
111500	2012-12-05	221	1
111500	2012-12-06	1	1
111500	2012-12-07	7	1
111500	2012-12-11	13	1
111500	2012-12-12	6	1
111500	2012-12-13	107	1
111500	2012-12-14	5	1
111500	2012-12-17	7	1
111500	2012-12-18	9	1
111500	2012-12-19	3	1
111500	2012-12-20	15	1
111700	2012-12-05	1	1
111700	2012-12-06	2	1
111700	2012-12-12	6	1
111700	2012-12-14	1	1
111700	2012-12-15	2	1
111700	2012-12-20	7	1
111700	2012-12-21	13	1
111700	2012-12-26	2	1
111700	2012-12-27	3	1
111800	2012-12-12	12	1
111800	2012-12-13	9	1
111800	2012-12-14	11	1
111800	2012-12-16	10	1
111800	2012-12-17	3	1
111900	2012-12-10	24	1
112100	2012-12-05	1	1
112100	2012-12-11	1	1
112100	2012-12-14	4	1
112100	2012-12-19	1	1
112300	2012-12-03	28	1
112300	2012-12-04	16	1
112300	2012-12-05	57	1
112300	2012-12-06	208	1
112300	2012-12-07	385	1
112300	2012-12-10	51	1
112300	2012-12-11	356	1
112300	2012-12-13	748	1
112300	2012-12-14	143	1
112300	2012-12-17	16	1
112300	2012-12-18	60	1
112300	2012-12-19	54	1
112300	2012-12-20	125	1
112400	2012-12-05	14	1
112400	2012-12-07	22	1
112700	2012-12-03	35	1
112700	2012-12-05	69	1
112700	2012-12-06	1012	1
112700	2012-12-07	1259	1
112700	2012-12-10	13	1
112700	2012-12-11	20	1
112700	2012-12-12	13	1
112700	2012-12-13	30	1
112700	2012-12-14	15	1
112700	2012-12-17	37	1
112900	2012-12-13	16	1
113200	2012-12-07	1	1
113200	2012-12-13	2	1
113200	2012-12-14	3	1
113400	2012-12-04	11	1
113400	2012-12-06	25	1
113400	2012-12-07	17	1
113400	2012-12-10	15	1
113400	2012-12-11	11	1
113400	2012-12-12	21	1
113400	2012-12-13	26	1
113400	2012-12-14	16	1
113400	2012-12-17	9	1
113400	2012-12-18	91	1
113400	2012-12-19	24	1
113600	2012-12-07	10	1
113700	2012-12-10	2	1
113700	2012-12-11	69	1
113700	2012-12-12	2	1
113700	2012-12-13	2	1
113700	2012-12-18	103	1
113700	2012-12-19	71	1
113700	2012-12-21	30	1
113800	2012-12-01	3	1
113800	2012-12-12	2	1
113800	2012-12-25	3	1
114000	2012-12-11	7	1
114200	2012-12-02	25	1
114200	2012-12-03	10	1
114200	2012-12-04	64	1
114200	2012-12-05	187	1
114200	2012-12-06	263	1
114200	2012-12-07	102	1
114200	2012-12-08	7	1
114200	2012-12-09	900	1
114200	2012-12-10	24	1
114200	2012-12-11	58	1
114200	2012-12-12	6	1
114200	2012-12-13	64	2
114200	2012-12-14	130	2
114200	2012-12-15	26	1
114200	2012-12-16	134	1
114200	2012-12-17	16	1
114200	2012-12-18	304	1
114200	2012-12-19	443	1
114200	2012-12-20	557	1
114200	2012-12-21	186	1
114300	2012-12-03	3	1
114300	2012-12-04	4	1
114300	2012-12-05	5	1
114300	2012-12-06	36	1
114300	2012-12-10	1	1
114300	2012-12-11	15	1
114300	2012-12-12	4	1
114300	2012-12-13	12	1
114300	2012-12-14	37	1
114300	2012-12-17	29	1
114300	2012-12-18	2	1
114300	2012-12-19	1	1
114300	2012-12-20	2	1
114300	2012-12-21	3	1
114500	2012-12-05	67	1
114500	2012-12-06	66	1
114500	2012-12-07	139	1
114500	2012-12-10	17	1
114500	2012-12-11	69	1
114500	2012-12-12	45	1
114500	2012-12-13	52	1
114500	2012-12-14	26	1
114500	2012-12-17	13	1
114500	2012-12-18	39	1
114500	2012-12-19	35	1
114500	2012-12-20	3	1
114500	2012-12-21	2	1
114600	2012-12-04	9	1
114600	2012-12-11	3	1
115000	2012-12-11	1	1
115100	2012-12-10	7	1
115100	2012-12-14	30	1
115100	2012-12-17	2	1
115100	2012-12-19	54	1
115300	2012-12-05	3	1
115300	2012-12-06	14	1
115300	2012-12-07	41	2
115300	2012-12-10	11	2
115300	2012-12-17	9	1
115300	2012-12-18	16	1
115400	2012-12-03	17	1
115400	2012-12-04	12	1
115400	2012-12-14	11	1
115400	2012-12-18	49	1
115400	2012-12-20	43	1
115500	2012-12-03	23	1
115500	2012-12-04	8	1
115500	2012-12-05	23	1
115500	2012-12-06	5	1
115500	2012-12-07	2	1
115500	2012-12-10	14	1
115500	2012-12-11	6	1
115500	2012-12-12	26	1
115500	2012-12-13	6	1
115500	2012-12-14	2	1
115500	2012-12-17	11	1
115500	2012-12-18	11	1
115500	2012-12-21	28	1
115700	2012-12-03	5	1
115700	2012-12-04	5	1
115700	2012-12-05	5	1
115700	2012-12-10	48	1
115700	2012-12-11	4	1
115700	2012-12-12	48	1
115700	2012-12-13	15	1
115700	2012-12-18	49	1
115700	2012-12-20	11	1
115800	2012-12-04	11	1
115800	2012-12-05	1	1
115800	2012-12-10	9	1
115800	2012-12-13	3	1
115800	2012-12-14	3	1
115800	2012-12-19	4	1
115800	2012-12-21	12	1
115900	2012-12-04	7	1
115900	2012-12-06	16	1
115900	2012-12-10	56	1
115900	2012-12-13	26	1
115900	2012-12-17	4	1
115900	2012-12-18	102	1
115900	2012-12-19	79	1
115900	2012-12-20	79	1
116000	2012-12-04	3	1
116000	2012-12-05	28	1
116000	2012-12-06	40	1
116000	2012-12-07	3	1
116000	2012-12-10	2	1
116000	2012-12-11	2	1
116000	2012-12-13	8	1
116000	2012-12-14	34	1
116000	2012-12-17	71	1
116000	2012-12-18	63	1
116000	2012-12-19	210	1
116000	2012-12-20	4	1
116000	2012-12-21	20	1
116100	2012-12-11	35	1
116100	2012-12-14	7	1
116300	2012-12-02	40	1
116300	2012-12-05	2	1
116300	2012-12-08	174	1
116300	2012-12-11	2	1
116300	2012-12-14	1	1
116300	2012-12-16	6	1
116300	2012-12-19	2	1
116300	2012-12-20	2	1
116400	2012-12-03	65	1
116400	2012-12-04	25	1
116400	2012-12-05	26	1
116400	2012-12-06	1	1
116400	2012-12-07	9	1
116400	2012-12-10	65	1
116400	2012-12-11	276	1
116400	2012-12-12	143	1
116400	2012-12-13	43	1
116400	2012-12-14	8	1
116400	2012-12-17	75	1
116400	2012-12-18	174	1
116400	2012-12-19	4	1
116500	2012-12-17	13	1
116500	2012-12-18	8	1
116600	2012-12-01	1	1
116600	2012-12-03	25	1
116600	2012-12-04	125	1
116600	2012-12-05	44	1
116600	2012-12-06	2	1
116600	2012-12-07	78	1
116600	2012-12-10	93	1
116600	2012-12-11	8	1
116600	2012-12-12	6	1
116600	2012-12-13	39	1
116600	2012-12-17	148	1
116600	2012-12-18	9	1
116600	2012-12-19	8	1
116600	2012-12-20	48	1
116700	2012-12-18	1	1
116800	2012-12-06	9	1
116800	2012-12-07	2	1
116800	2012-12-08	6	1
116800	2012-12-10	6	1
116800	2012-12-18	1	1
116900	2012-12-03	33	1
116900	2012-12-10	39	1
116900	2012-12-12	10	1
116900	2012-12-18	5	1
117000	2012-12-05	3	1
117000	2012-12-26	1	1
117100	2012-12-04	16	1
117200	2012-12-07	58	1
117200	2012-12-11	7	1
117200	2012-12-13	103	2
117200	2012-12-14	100	1
117200	2012-12-17	32	1
117200	2012-12-18	75	1
117500	2012-12-06	12	1
117500	2012-12-09	2	1
117500	2012-12-10	14	1
117500	2012-12-13	17	1
117500	2012-12-14	12	1
117500	2012-12-17	2	1
117500	2012-12-18	6	1
117500	2012-12-19	8	1
117700	2012-12-01	33	1
117700	2012-12-11	5	1
117700	2012-12-12	4	1
117700	2012-12-13	8	1
117700	2012-12-14	4	1
117700	2012-12-16	5	1
117700	2012-12-17	11	1
117700	2012-12-18	16	1
117700	2012-12-19	7	1
117700	2012-12-26	12	1
118000	2012-12-17	2	1
118000	2012-12-28	7	1
118700	2012-12-05	4	1
118700	2012-12-06	15	1
118700	2012-12-07	3	1
118700	2012-12-10	2	1
118700	2012-12-14	3	1
118700	2012-12-17	5	1
118700	2012-12-18	42	1
118700	2012-12-19	2	1
118700	2012-12-20	16	1
119000	2012-12-01	21	2
119000	2012-12-02	7	1
119000	2012-12-03	18	1
119000	2012-12-04	48	1
119000	2012-12-05	6	1
119000	2012-12-06	21	1
119000	2012-12-07	19	1
119000	2012-12-10	22	2
119000	2012-12-11	25	2
119000	2012-12-12	74	2
119000	2012-12-13	55	2
119000	2012-12-14	13	2
119000	2012-12-15	18	1
119000	2012-12-16	3	1
119000	2012-12-17	21	2
119000	2012-12-18	60	2
119000	2012-12-19	24	2
119000	2012-12-20	38	2
119000	2012-12-21	45	2
119000	2012-12-23	3	1
119000	2012-12-25	13	1
119000	2012-12-26	10	1
119000	2012-12-27	2	1
119000	2012-12-28	21	2
119100	2012-12-17	18	1
119100	2012-12-18	5	1
119100	2012-12-19	4	1
119100	2012-12-21	9	1
119300	2012-12-02	4	1
119300	2012-12-03	9	1
119400	2012-12-17	15	1
119400	2012-12-20	10	1
119500	2012-12-03	105	1
119500	2012-12-04	4	1
119500	2012-12-05	4	1
119500	2012-12-06	31	1
119500	2012-12-07	16	1
119500	2012-12-11	21	1
119500	2012-12-12	35	1
119500	2012-12-13	33	1
119500	2012-12-14	46	1
119500	2012-12-17	282	1
119600	2012-12-04	88	1
119600	2012-12-05	48	1
119600	2012-12-06	10	1
119600	2012-12-07	203	1
119600	2012-12-10	75	1
119600	2012-12-11	94	1
119600	2012-12-12	221	1
119600	2012-12-13	187	1
119700	2012-12-04	3	1
119700	2012-12-05	3	1
119700	2012-12-06	23	1
119700	2012-12-10	29	1
119700	2012-12-13	13	1
120000	2012-12-10	9	1
120000	2012-12-20	1	1
120100	2012-12-03	34	1
120100	2012-12-05	3	1
120100	2012-12-06	27	1
120100	2012-12-10	61	1
120100	2012-12-12	33	1
120100	2012-12-13	20	1
120100	2012-12-17	31	1
120100	2012-12-18	35	1
120200	2012-12-18	2	1
120400	2012-12-03	59	1
120400	2012-12-05	19	1
120400	2012-12-06	25	1
120400	2012-12-07	23	1
120400	2012-12-10	70	1
120400	2012-12-11	18	1
120400	2012-12-12	13	1
120400	2012-12-13	23	1
120400	2012-12-14	2	1
120400	2012-12-15	30	1
120400	2012-12-17	65	1
120400	2012-12-19	61	1
120400	2012-12-20	65	1
120400	2012-12-21	85	1
120700	2012-12-04	55	1
120700	2012-12-05	32	1
120700	2012-12-10	7	1
120700	2012-12-12	29	1
120700	2012-12-13	60	1
120700	2012-12-14	39	1
120700	2012-12-17	7	1
120700	2012-12-18	51	1
120700	2012-12-19	8	1
120900	2012-12-04	44	1
120900	2012-12-05	11	1
120900	2012-12-13	6	1
120900	2012-12-14	9	1
120900	2012-12-18	25	1
121200	2012-12-02	5	1
121200	2012-12-03	3	1
121200	2012-12-04	155	1
121200	2012-12-05	48	1
121200	2012-12-06	17	1
121200	2012-12-07	79	1
121200	2012-12-11	2	1
121200	2012-12-15	15	1
121300	2012-12-06	1	1
121400	2012-12-01	16	1
121400	2012-12-04	80	1
121400	2012-12-05	1044	1
121400	2012-12-06	36	1
121400	2012-12-07	180	1
121400	2012-12-10	382	1
121400	2012-12-11	748	1
121400	2012-12-12	549	1
121400	2012-12-13	913	1
121400	2012-12-14	1320	1
121400	2012-12-17	942	1
121400	2012-12-18	1023	1
121400	2012-12-19	620	1
121400	2012-12-20	588	1
121400	2012-12-21	47	1
121600	2012-12-08	1	1
121600	2012-12-13	2	1
121800	2012-12-12	2	1
121800	2012-12-14	11	1
121800	2012-12-18	4	1
121900	2012-12-04	90	1
121900	2012-12-05	32	1
121900	2012-12-07	8	1
121900	2012-12-10	6	1
121900	2012-12-11	23	1
121900	2012-12-13	11	1
121900	2012-12-17	45	1
121900	2012-12-18	14	1
121900	2012-12-19	9	1
121900	2012-12-20	6	1
121900	2012-12-22	14	1
121900	2012-12-28	14	1
122000	2012-12-05	17	1
122100	2012-12-10	15	1
122100	2012-12-11	7	1
122100	2012-12-13	1	1
122100	2012-12-17	1	1
122100	2012-12-18	1	1
122200	2012-12-11	13	1
122200	2012-12-21	12	1
122300	2012-12-04	3	1
122300	2012-12-05	7	1
122300	2012-12-06	14	1
122300	2012-12-10	6	1
122300	2012-12-11	6	1
122300	2012-12-12	9	1
122500	2012-12-06	2	1
122500	2012-12-07	2	1
122500	2012-12-08	1	1
122500	2012-12-09	6	1
122500	2012-12-12	3	1
122500	2012-12-14	7	1
122500	2012-12-17	2	1
122800	2012-12-04	1	1
122800	2012-12-05	7	1
122800	2012-12-06	7	1
122800	2012-12-07	1	1
122800	2012-12-14	1	1
122900	2012-12-08	1	1
122900	2012-12-10	16	1
122900	2012-12-11	8	1
122900	2012-12-12	2	1
122900	2012-12-19	2	1
122900	2012-12-20	10	1
123200	2012-12-05	35	1
123200	2012-12-06	9	1
123200	2012-12-14	3	1
123400	2012-12-05	8	1
123400	2012-12-18	2	1
123700	2012-12-10	2	1
123800	2012-12-04	8	1
123800	2012-12-05	14	1
123800	2012-12-06	15	1
123800	2012-12-07	14	1
123800	2012-12-19	2	1
123800	2012-12-21	1	1
123800	2012-12-22	4	1
123900	2012-12-04	2	1
123900	2012-12-21	9	1
124000	2012-12-05	7	1
124000	2012-12-08	58	1
124000	2012-12-09	19	1
124000	2012-12-18	10	1
124000	2012-12-19	221	1
124000	2012-12-20	7	1
124200	2012-12-10	55	1
124200	2012-12-11	15	1
124500	2012-12-04	5	1
124500	2012-12-05	2	1
124500	2012-12-06	8	1
124500	2012-12-07	2	1
124500	2012-12-10	19	1
124500	2012-12-12	2	1
124500	2012-12-14	5	1
124500	2012-12-26	2	1
124600	2012-12-03	28	1
124600	2012-12-04	14	1
124600	2012-12-05	4	1
124600	2012-12-07	67	1
124600	2012-12-10	2	1
124600	2012-12-11	2	1
124600	2012-12-12	6	1
124600	2012-12-14	10	1
124600	2012-12-17	76	1
124600	2012-12-18	25	1
124600	2012-12-19	1	1
124600	2012-12-20	2	1
124600	2012-12-21	1	1
124600	2012-12-25	1	1
124700	2012-12-05	1	1
124700	2012-12-13	2	1
124800	2012-12-03	6	1
124800	2012-12-04	3	1
124800	2012-12-05	8	1
125000	2012-12-19	8	1
125100	2012-12-17	20	1
125100	2012-12-19	3	1
125200	2012-12-03	17	1
125200	2012-12-04	11	1
125200	2012-12-05	36	1
125200	2012-12-06	13	1
125200	2012-12-10	74	1
125200	2012-12-11	33	1
125200	2012-12-12	53	1
125200	2012-12-13	12	1
125200	2012-12-16	5	1
125200	2012-12-17	6	1
125200	2012-12-18	17	1
125200	2012-12-19	6	1
125200	2012-12-20	1	1
125400	2012-12-05	1	1
125400	2012-12-06	12	1
125400	2012-12-20	80	1
125500	2012-12-03	8	1
125500	2012-12-06	37	1
125800	2012-12-06	8	1
125900	2012-12-04	12	1
125900	2012-12-05	28	1
125900	2012-12-07	12	1
125900	2012-12-12	3	1
125900	2012-12-13	3	1
126300	2012-12-13	6	1
126300	2012-12-17	8	1
126300	2012-12-19	3	1
126300	2012-12-20	2	1
126400	2012-12-04	14	1
126400	2012-12-05	8	1
126400	2012-12-06	12	1
126400	2012-12-07	4	1
126400	2012-12-10	14	1
126400	2012-12-12	4	1
126500	2012-12-05	15	1
126500	2012-12-06	5	1
126500	2012-12-07	38	1
126500	2012-12-11	10	1
126500	2012-12-13	51	1
126500	2012-12-19	9	1
126600	2012-12-02	150	1
126600	2012-12-06	130	1
126600	2012-12-07	55	1
126700	2012-12-03	21	1
126700	2012-12-04	130	3
126700	2012-12-05	39	2
126700	2012-12-06	148	1
126700	2012-12-10	164	1
126700	2012-12-11	24	1
126700	2012-12-12	22	1
126700	2012-12-13	79	1
126700	2012-12-14	9	1
126700	2012-12-19	9	1
127100	2012-12-03	4	1
127100	2012-12-04	7	1
127100	2012-12-05	26	1
127100	2012-12-06	1	1
127100	2012-12-07	25	1
127100	2012-12-10	9	1
127100	2012-12-11	3	1
127100	2012-12-12	40	1
127100	2012-12-13	33	1
127100	2012-12-14	21	1
127100	2012-12-15	6	1
127100	2012-12-16	10	1
127100	2012-12-17	11	1
127100	2012-12-18	12	1
127100	2012-12-19	1	1
127100	2012-12-20	5	1
127200	2012-12-05	18	1
127200	2012-12-06	5	1
127200	2012-12-12	11	1
127200	2012-12-18	1	1
127200	2012-12-20	8	1
127300	2012-12-05	17	1
127300	2012-12-06	24	1
127300	2012-12-07	31	1
