13143	0.0	0.0	-0.996667664659	10	10
34818	0.351249872567	0.351249872567	-0.996667664659	9	9
27977	0.611428825559	0.611428825559	-0.996667664659	8	8
22796	0.825876218113	0.825876218113	-0.996667664659	7	7
35023	1.01167961873	1.01167961873	-0.996667664659	6	6
33068	31.5763738457	31.5763738457	-0.916834401735	5	5
26809	1.46721500705	1.46721500705	-0.996667664659	4	4
34393	1.17744299519	1.17744299519	-0.996667664659	3	3
25751	1.32820606074	1.32820606074	-0.996667664659	2	2
4812	24.1808583343	24.1808583343	-0.972457883815	1	1
