8	0.0	0.0	65.1315935456	10	10
83	1.71828182846	1.71828182846	31.1924402931	9	9
197	2642.8725597	2642.8725597	0.0	8	8
196	2669.44392068	2669.44392068	0.0	7	7
103	2723.39046634	2723.39046634	0.0	6	6
127	131925.46988	131925.46988	0.0	5	5
155	151.933012696	151.933012696	15.2282154574	4	4
129	300.871068283	300.871068283	2.14598814288	3	3
5	289.034534392	289.034534392	0.0	2	2
219	4.36555597112	4.36555597112	5.32872022781	1	1
