4736	31.5763738457	31.5763738457	151.933012696	10	10
2611	0.351249872567	0.351249872567	20.327557162	9	9
3947	1.59670285984	1.59670285984	3.05519996684	8	8
1014	0.0	0.0	0.0	7	7
3048	5.77889325826	5.77889325826	390.50567075	6	6
4442	6.38905609893	6.38905609893	375.154513825	5	5
2846	0.351249872567	0.351249872567	131925.46988	4	4
3192	1.01167961873	1.01167961873	8.39333128744	3	3
957	2.97574138121	2.97574138121	16.4615269366	2	2
3033	20.5267858269	20.5267858269	151.933012696	1	1
