1418362248359	205	8	0	11.37138	1.0	0.997093023255814	1.0	2	0.0
1418362248359	205	83	0	8.06601	0.709325517219546	0.9941860465116279	2.0	2	1.71828182846
1418362248359	205	197	0	2.29034	0.20141266935059773	0.9912790697674418	3.0	2	2642.8725597
1418362248359	205	196	0	2.28156	0.20064055549986015	0.9883720930232558	4.0	2	2669.44392068
1418362248359	205	103	0	2.26438	0.19912974502654912	0.9854651162790697	5.0	2	2723.39046634
1418362248359	205	127	0	2.2092	0.19427721173683404	0.9825581395348837	6.0	2	131925.46988
1418362248359	205	155	0	2.18215	0.1918984327319991	0.9796511627906976	7.0	2	151.933012696
1418362248359	205	59	0	2.07888	0.18281686127805066	0.9767441860465116	8.0	2	176.682810993
1418362248359	205	129	0	2.03628	0.1790706141207136	0.9738372093023255	9.0	2	300.871068283
1418362248359	205	5	0	1.97805	0.17394986360494505	0.9709302325581395	10.0	2	289.034534392
1418362248359	205	315	0	1.77936	0.15647705027885797	0.9680232558139534	11.0	2	197.343425409
1418362248359	205	219	0	1.75032	0.1539232705265324	0.9651162790697675	12.0	2	4.36555597112
1418362248359	205	276	0	1.71219	0.15057011550049335	0.9622093023255814	13.0	2	3567.85466082
1418362248359	205	128	0	1.67963	0.14770678668727982	0.9593023255813954	14.0	2	414.715029382
1418362248359	205	139	0	1.6463	0.14477574401699705	0.9563953488372093	15.0	2	390.50567075
1418362248359	205	206	0	1.63645	0.1439095342869555	0.9534883720930233	16.0	2	213.862867704
1418362248359	205	302	0	1.63572	0.1438453380328509	0.9505813953488372	17.0	2	1464.5706972
1418362248359	205	42	0	1.62725	0.14310048560508928	0.9476744186046512	18.0	2	143.026887371
1418362248359	205	230	0	1.58013	0.13895674931274832	0.9447674418604651	19.0	2	481.991956353
1418362248359	205	81	0	1.57524	0.1385267223503216	0.9418604651162791	20.0	2	329.29955991
1418362248359	205	33	0	1.57419	0.1384343852724999	0.938953488372093	21.0	2	819.570639451
1418362248359	205	79	0	1.54953	0.13626578304480194	0.936046511627907	22.0	2	4314.6360627
1418362248359	205	239	0	1.53878	0.1353204272480561	0.9331395348837209	23.0	2	981.401417218
