1418362245127	205	13143	0	149.49403	1.0	0.9999740919218613	1.0	2	0.0
1418362245127	205	33068	0	3.16643	0.021180979601660346	0.9999481838437225	2.0	2	31.5763738457
1418362245127	205	4812	0	2.66103	0.017800242591627234	0.9999222757655837	3.0	2	24.1808583343
1418362245127	205	28758	0	2.64331	0.01768170943013577	0.9998963676874449	4.0	2	25.1938679384
1418362245127	205	31621	0	2.60378	0.017417284155093016	0.9998704596093062	5.0	2	17.7358648748
1418362245127	205	10608	0	2.52964	0.016921344618243284	0.9998445515311675	6.0	2	2.97574138121
1418362245127	205	30698	0	2.43008	0.016255364846342022	0.9998186434530286	7.0	2	1.17744299519
1418362245127	205	24610	0	2.34547	0.015689389067911275	0.9997927353748899	8.0	2	23.8134923831
1418362245127	205	28342	0	2.09379	0.014005843577833842	0.9997668272967511	9.0	2	0.351249872567
1418362245127	205	30512	0	2.01638	0.013488030257796916	0.9997409192186124	10.0	2	0.825876218113
1418362245127	205	18862	0	2.00918	0.013439867799403094	0.9997150111404736	11.0	2	3.18440183976
1418362245127	205	30208	0	2.00753	0.013428830569354507	0.9996891030623348	12.0	2	14.7228059465
1418362245127	205	37068	0	1.96623	0.01315256535662327	0.9996631949841961	13.0	2	2.59215966979
1418362245127	205	15826	0	1.93396	0.012936703893794286	0.9996372869060574	14.0	2	4.96154594991
1418362245127	205	33410	0	1.92507	0.01287723663613858	0.9996113788279185	15.0	2	0.351249872567
1418362245127	205	8355	0	1.90662	0.012753820336504407	0.9995854707497798	16.0	2	0.351249872567
1418362245127	205	37674	0	1.84971	0.012373136238283226	0.999559562671641	17.0	2	0.825876218113
1418362245127	205	19944	0	1.83854	0.012298417535469477	0.9995336545935023	18.0	2	0.351249872567
1418362245127	205	13228	0	1.83313	0.012262228799370783	0.9995077465153634	19.0	2	6.60939583421
1418362245127	205	1490	0	1.81054	0.012111119086160162	0.9994818384372247	20.0	2	0.351249872567
1418362245127	205	27812	0	1.79748	0.012023757738018032	0.999455930359086	21.0	2	21.9989991404
1418362245127	205	26027	0	1.78076	0.011911913806859041	0.9994300222809472	22.0	2	11.9191224024
1418362245127	205	15429	0	1.74057	0.011643073639796853	0.9994041142028084	23.0	2	11.8569307851
1418362245127	205	20045	0	1.70317	0.01139289642536227	0.9993782061246697	24.0	2	9.82671880747
1418362245127	205	21039	0	1.68279	0.011256569911186419	0.9993522980465309	25.0	2	0.611428825559
1418362245127	205	18392	0	1.66331	0.011126263704309797	0.9993263899683922	26.0	2	9.34454920215
1418362245127	205	33480	0	1.63858	0.010960839038187677	0.9993004818902533	27.0	2	0.351249872567
1418362245127	205	10842	0	1.61681	0.010815214493849687	0.9992745738121146	28.0	2	20.9749927014
1418362245127	205	11382	0	1.59287	0.010655074319690224	0.9992486657339759	29.0	2	23.633812293
