1062	0	0.0	1.9765967762774363E-6	10	10
1096	0	0.0	1.9765967762774363E-6	9	9
1097	0	0.0	1.9765967762774363E-6	8	8
14998	0	0.0	1.9765967762774363E-6	7	7
17137	0	0.0	1.9765967762774363E-6	6	6
60508	0	0.0	1.9765967762774363E-6	5	5
60509	0	0.0	1.9765967762774363E-6	4	4
60510	0	0.0	1.9765967762774363E-6	3	3
71747	0	0.0	1.9765967762774363E-6	2	2
9257	18	18.0	2.1037817731113498E-4	1	1
